order_id,customer_id,warehouse_id,order_date,status,total_value_usd,expected_delivery,actual_delivery
ORD038059,CUS06682,W037,0:30:44,Delivered,193.33531,0:03:18,0:27:05
ORD038060,CUS02663,W047,0:24:45,Delivered,885.2058762,0:15:31,0:36:41
ORD038061,CUS04693,W026,0:57:10,Cancelled,317.3078742,0:59:38,0:16:50
ORD038062,CUS09430,W045,0:37:43,Delivered,1508.6217,0:01:04,0:27:43
ORD038063,CUS01336,W046,0:43:18,Delivered,524.140721,0:58:14,0:51:16
ORD038064,CUS05051,W004,0:04:02,Processing,1365.684633,0:57:07,0:25:11
ORD038065,CUS00762,W006,0:29:30,Delivered,1792.658065,0:15:38,0:19:28
ORD038066,CUS02132,W015,0:24:26,Shipped,709.402844,0:45:33,0:39:17
ORD038067,CUS04815,W045,0:52:18,Delivered,778.3406188,0:55:15,0:21:57
ORD038068,CUS09141,W045,0:23:50,Delivered,1784.755245,0:59:18,0:29:33
ORD038069,CUS00302,W018,0:36:15,Processing,1573.123767,0:57:40,0:17:41
ORD038070,CUS07741,W017,0:51:31,Pending,1727.857477,0:29:40,0:18:10
ORD038071,CUS03695,W033,0:24:25,Shipped,1041.298296,0:09:16,0:15:36
ORD038072,CUS02702,W036,0:19:18,Shipped,770.2275995,0:59:23,0:47:49
ORD038073,CUS09668,W043,0:38:06,Delivered,1373.340631,0:55:18,0:50:30
ORD038074,CUS08806,W025,0:39:49,Pending,533.2528882,0:36:57,0:01:25
ORD038075,CUS06215,W028,0:14:10,Delivered,1167.060688,0:51:52,0:55:14
ORD038076,CUS05645,W013,0:58:06,Shipped,1343.891593,0:34:13,0:36:24
ORD038077,CUS05521,W032,0:50:38,Shipped,992.8605702,0:48:05,0:08:50
ORD038078,CUS00669,W048,0:16:27,Shipped,1261.525895,0:38:21,0:19:06
ORD038079,CUS02129,W019,0:12:56,Delivered,1747.714122,0:03:00,0:59:34
ORD038080,CUS06739,W031,0:35:07,Delivered,524.9565756,0:44:31,0:47:11
ORD038081,CUS00218,W015,0:08:03,Delivered,113.6191479,0:44:36,0:03:20
ORD038082,CUS08941,W044,0:12:58,Processing,1768.255927,0:52:14,0:34:01
ORD038083,CUS04221,W023,0:18:18,Shipped,1244.293487,0:12:13,0:11:33
ORD038084,CUS08393,W040,0:00:56,Pending,1197.683615,0:10:06,0:04:04
ORD038085,CUS02622,W027,0:39:38,Processing,1199.747296,0:31:03,0:40:35
ORD038086,CUS05140,W001,0:53:22,Processing,1405.479855,0:47:37,0:42:08
ORD038087,CUS00722,W022,0:22:20,Delivered,1123.754302,0:57:28,0:56:38
ORD038088,CUS09144,W008,0:33:30,Processing,1596.427495,0:07:40,0:15:29
ORD038089,CUS01882,W005,0:49:31,Shipped,874.4966162,0:08:10,0:25:41
ORD038090,CUS01433,W024,0:05:06,Pending,1198.771629,0:48:17,0:45:57
ORD038091,CUS05182,W033,0:51:09,Processing,1374.125625,0:48:00,0:25:49
ORD038092,CUS02321,W012,0:32:51,Delivered,1533.658828,0:52:23,0:11:08
ORD038093,CUS06951,W004,0:42:47,Delivered,924.2836239,0:40:41,0:00:56
ORD038094,CUS09969,W015,0:18:34,Shipped,353.9295009,0:18:17,0:00:12
ORD038095,CUS07178,W009,0:37:45,Processing,767.0258392,0:27:37,0:48:57
ORD038096,CUS08891,W042,0:50:29,Shipped,1087.879048,0:28:28,0:41:51
ORD038097,CUS00622,W013,0:47:17,Pending,1884.838429,0:55:43,0:26:49
ORD038098,CUS00460,W010,0:06:45,Shipped,1592.615914,0:44:28,0:09:54
ORD038099,CUS09277,W042,0:01:18,Delivered,1872.60951,0:13:13,0:54:41
ORD038100,CUS07226,W014,0:44:46,Pending,1765.36079,0:49:29,0:42:02
ORD038101,CUS08492,W001,0:32:44,Processing,823.5954301,0:41:42,0:51:09
ORD038102,CUS09468,W027,0:05:03,Processing,789.9228618,0:39:13,0:03:08
ORD038103,CUS09623,W022,0:24:55,Shipped,1333.105862,0:30:36,0:30:46
ORD038104,CUS08142,W022,0:13:07,Pending,744.5976959,0:30:54,0:15:15
ORD038105,CUS05376,W026,0:54:52,Shipped,1368.034764,0:16:45,0:08:16
ORD038106,CUS03453,W024,0:45:24,Shipped,880.7083519,0:31:25,0:09:35
ORD038107,CUS07313,W030,0:20:28,Pending,409.7235567,0:34:47,0:05:01
ORD038108,CUS05926,W040,0:05:55,Delivered,1514.284842,0:46:28,0:12:39
ORD038109,CUS01822,W017,0:35:46,Delivered,292.3727605,1:00:00,0:06:08
ORD038110,CUS06432,W023,0:00:54,Processing,350.2844197,0:05:07,0:36:53
ORD038111,CUS00989,W010,0:42:14,Processing,512.1959194,0:19:08,0:06:55
ORD038112,CUS08406,W033,0:39:30,Cancelled,1065.776218,0:20:10,0:16:41
ORD038113,CUS00532,W008,0:34:44,Pending,1302.389499,0:24:03,0:01:37
ORD038114,CUS02918,W005,0:21:25,Shipped,302.1957778,0:58:22,0:08:29
ORD038115,CUS06886,W034,0:08:37,Delivered,711.2183767,0:52:06,0:40:30
ORD038116,CUS03620,W027,0:19:32,Delivered,1285.355733,0:09:07,0:59:20
ORD038117,CUS06565,W031,0:32:53,Shipped,821.7232069,0:07:46,0:21:00
ORD038118,CUS03061,W025,0:55:00,Shipped,318.0478824,0:29:44,0:08:04
ORD038119,CUS09801,W002,0:32:54,Delivered,1109.223157,0:25:28,0:27:01
ORD038120,CUS02525,W020,0:32:11,Shipped,1319.14355,0:16:48,0:18:42
ORD038121,CUS00690,W043,0:59:26,Shipped,138.9872733,0:09:42,0:59:29
ORD038122,CUS01101,W003,0:30:36,Delivered,1027.473564,0:03:29,0:23:13
ORD038123,CUS08311,W041,0:15:08,Delivered,912.6159337,0:11:55,0:36:00
ORD038124,CUS05302,W040,0:56:33,Delivered,66.52887224,0:20:17,0:03:56
ORD038125,CUS08698,W038,0:06:28,Processing,930.3637534,0:58:45,0:24:14
ORD038126,CUS07818,W046,0:02:35,Shipped,1149.752399,0:19:12,0:59:24
ORD038127,CUS02201,W040,0:02:27,Shipped,501.1390838,0:34:09,0:14:51
ORD038128,CUS09234,W015,0:42:56,Delivered,113.7978809,0:11:53,0:51:23
ORD038129,CUS00497,W027,0:15:10,Pending,290.1197823,0:37:50,0:59:33
ORD038130,CUS04175,W024,0:30:37,Cancelled,1934.154121,0:38:33,0:11:10
ORD038131,CUS08251,W035,0:49:11,Delivered,837.3254565,0:50:24,0:45:26
ORD038132,CUS05531,W023,0:45:42,Delivered,517.2139224,0:52:59,0:05:36
ORD038133,CUS06970,W008,0:36:59,Shipped,1107.224491,0:31:52,0:18:07
ORD038134,CUS01654,W022,0:02:52,Delivered,1612.833165,0:58:43,0:48:05
ORD038135,CUS07247,W016,0:21:54,Delivered,904.2022534,0:46:46,0:38:38
ORD038136,CUS09899,W006,0:57:45,Processing,1731.130239,0:50:44,0:23:44
ORD038137,CUS00244,W039,0:51:19,Delivered,1814.52485,0:08:47,0:52:19
ORD038138,CUS02256,W045,0:45:59,Processing,1287.261085,0:32:05,0:07:04
ORD038139,CUS07000,W029,0:17:16,Shipped,1135.35581,0:23:49,0:04:23
ORD038140,CUS09867,W026,0:10:43,Processing,86.22936221,0:47:01,0:53:25
ORD038141,CUS06744,W009,0:45:33,Shipped,1207.071443,0:33:37,0:44:27
ORD038142,CUS02693,W019,0:45:28,Delivered,1069.482573,0:32:44,0:56:42
ORD038143,CUS06074,W007,0:37:05,Shipped,441.2776583,0:56:55,0:40:58
ORD038144,CUS08231,W048,0:35:39,Delivered,403.1964961,0:21:30,0:15:27
ORD038145,CUS03248,W025,0:24:19,Shipped,1918.837467,0:59:12,0:34:31
ORD038146,CUS06622,W024,0:04:59,Delivered,1606.824633,0:44:48,0:19:39
ORD038147,CUS01616,W039,0:18:55,Delivered,478.6445628,0:50:07,0:30:01
ORD038148,CUS00020,W047,0:14:32,Shipped,1380.394899,0:42:22,0:34:57
ORD038149,CUS00221,W037,0:36:32,Shipped,1023.152961,0:45:01,0:51:39
ORD038150,CUS03772,W034,0:20:01,Processing,1699.125676,0:56:15,0:04:08
ORD038151,CUS07322,W029,0:25:52,Delivered,409.2446748,0:43:53,0:16:42
ORD038152,CUS06607,W034,0:24:30,Delivered,235.5355311,0:44:39,0:15:08
ORD038153,CUS07577,W020,0:59:11,Shipped,1271.738037,0:50:49,0:42:35
ORD038154,CUS08443,W005,0:12:06,Shipped,119.9888454,0:53:36,0:45:06
ORD038155,CUS07829,W044,0:20:59,Processing,1784.930386,0:24:11,0:52:53
ORD038156,CUS00507,W036,0:28:04,Processing,1891.251633,0:24:21,0:06:20
ORD038157,CUS04742,W030,0:30:31,Processing,970.420049,0:44:34,0:16:22
ORD038158,CUS09061,W050,0:18:47,Delivered,1194.664554,0:38:50,0:13:08
ORD038159,CUS04588,W020,0:00:28,Delivered,1224.519038,0:17:26,0:12:35
ORD038160,CUS06439,W011,0:39:06,Processing,744.1584515,0:32:16,0:15:03
ORD038161,CUS06601,W021,0:48:24,Shipped,248.6596284,0:40:30,0:42:25
ORD038162,CUS09362,W020,0:13:06,Processing,769.6923939,0:10:02,0:40:07
ORD038163,CUS05358,W006,0:03:50,Processing,916.2579308,0:29:46,0:31:09
ORD038164,CUS00740,W045,0:01:25,Processing,1995.767121,0:34:52,0:29:58
ORD038165,CUS09983,W026,0:33:44,Delivered,1554.408163,0:41:24,0:28:16
ORD038166,CUS08616,W023,0:26:50,Pending,1957.632981,0:27:56,0:24:37
ORD038167,CUS03056,W005,0:27:58,Shipped,1266.971704,0:08:19,0:24:16
ORD038168,CUS04388,W025,0:19:38,Processing,822.1642626,0:50:50,0:17:18
ORD038169,CUS02204,W029,0:47:59,Shipped,871.4845381,0:23:58,0:52:08
ORD038170,CUS03923,W004,0:41:40,Delivered,1372.571047,0:21:50,0:07:44
ORD038171,CUS01958,W027,0:33:59,Shipped,1595.954766,0:04:11,0:53:09
ORD038172,CUS05327,W010,0:33:12,Shipped,1078.212407,0:18:12,0:05:37
ORD038173,CUS01790,W034,0:43:52,Shipped,63.24974195,0:48:56,0:25:07
ORD038174,CUS06402,W027,0:15:34,Processing,685.61962,0:19:15,0:15:43
ORD038175,CUS00585,W008,0:17:29,Shipped,1461.451866,0:22:12,0:53:11
ORD038176,CUS06179,W035,0:38:44,Processing,230.796987,0:14:04,0:21:52
ORD038177,CUS03201,W028,0:05:51,Delivered,266.5681971,0:47:53,0:59:17
ORD038178,CUS01343,W009,0:24:05,Delivered,1863.391388,0:19:26,0:21:25
ORD038179,CUS04191,W034,0:50:27,Delivered,68.79750656,0:26:50,0:37:19
ORD038180,CUS09401,W030,0:46:37,Delivered,1599.481204,0:44:11,0:50:37
ORD038181,CUS04786,W017,0:06:00,Delivered,718.3600862,0:30:55,0:50:05
ORD038182,CUS09358,W033,0:53:45,Delivered,1677.581857,0:52:20,0:00:40
ORD038183,CUS04757,W029,0:47:00,Delivered,661.2212007,0:22:28,0:09:16
ORD038184,CUS06026,W049,0:32:10,Shipped,1301.207509,0:01:38,0:52:17
ORD038185,CUS07456,W037,0:17:15,Processing,1432.111205,0:29:18,0:52:27
ORD038186,CUS01063,W013,0:23:27,Delivered,222.1251116,0:03:09,0:34:04
ORD038187,CUS08718,W029,0:41:27,Processing,1651.651433,0:10:48,0:48:11
ORD038188,CUS04503,W040,0:59:47,Delivered,1954.462687,0:23:55,0:11:44
ORD038189,CUS09575,W039,0:20:53,Delivered,174.5140452,0:07:59,0:35:59
ORD038190,CUS04982,W014,0:34:50,Shipped,554.9207105,0:49:22,0:17:39
ORD038191,CUS06613,W008,0:12:46,Cancelled,871.205593,0:03:54,0:59:45
ORD038192,CUS04969,W032,0:23:37,Delivered,103.3394947,0:54:37,0:50:18
ORD038193,CUS06067,W011,0:49:33,Shipped,1125.301591,0:30:02,0:36:28
ORD038194,CUS05401,W035,0:31:11,Processing,613.6527817,0:53:18,0:19:25
ORD038195,CUS05685,W005,0:14:38,Processing,1422.187438,0:02:36,0:58:39
ORD038196,CUS06839,W050,0:25:30,Processing,1236.095553,0:12:54,0:52:52
ORD038197,CUS07354,W037,0:20:44,Shipped,1274.935234,0:43:14,0:30:26
ORD038198,CUS01988,W045,0:57:51,Processing,1445.186296,0:18:40,0:38:28
ORD038199,CUS04068,W005,0:40:41,Delivered,1430.392103,0:10:29,0:48:55
ORD038200,CUS05069,W002,0:31:08,Delivered,467.5384406,0:07:07,0:51:08
ORD038201,CUS04105,W026,0:38:02,Pending,214.1960741,0:08:18,0:56:14
ORD038202,CUS08878,W030,0:09:31,Delivered,502.8256995,0:04:41,0:11:08
ORD038203,CUS07807,W013,0:40:08,Shipped,1769.168872,0:17:08,0:01:13
ORD038204,CUS06655,W038,0:57:37,Pending,102.9841665,0:27:02,0:01:02
ORD038205,CUS03735,W049,0:50:30,Shipped,1785.950302,0:58:59,0:52:29
ORD038206,CUS06805,W040,0:49:01,Delivered,503.2635164,0:13:16,0:59:07
ORD038207,CUS01242,W027,0:12:56,Delivered,1399.862236,0:25:59,0:59:25
ORD038208,CUS03501,W017,0:29:15,Shipped,353.7724244,0:45:14,0:50:08
ORD038209,CUS09854,W015,0:09:37,Delivered,385.092344,0:19:15,0:37:10
ORD038210,CUS05731,W033,0:24:01,Processing,1830.183574,0:26:45,0:48:07
ORD038211,CUS05531,W030,0:03:59,Processing,1683.115507,0:28:41,0:12:00
ORD038212,CUS03262,W032,0:09:50,Delivered,237.3039388,0:26:09,0:41:43
ORD038213,CUS07265,W050,0:47:16,Shipped,1941.685224,0:00:15,0:21:29
ORD038214,CUS03844,W007,0:40:38,Processing,625.5506542,0:28:05,0:59:42
ORD038215,CUS04826,W039,0:03:35,Delivered,299.0886411,0:50:09,0:22:22
ORD038216,CUS01982,W016,0:24:39,Delivered,329.2427655,0:14:32,0:28:52
ORD038217,CUS00648,W011,0:01:28,Delivered,1816.654522,0:49:01,0:14:28
ORD038218,CUS03924,W037,0:22:43,Shipped,423.2559706,0:30:36,0:45:58
ORD038219,CUS01983,W014,0:20:42,Delivered,444.6913752,0:58:10,0:25:12
ORD038220,CUS05256,W023,0:35:58,Processing,722.0439463,0:59:37,0:41:29
ORD038221,CUS02020,W031,0:46:30,Shipped,1077.041701,0:21:46,0:33:39
ORD038222,CUS09015,W028,0:49:03,Delivered,1727.837462,0:29:45,0:13:57
ORD038223,CUS04675,W042,0:05:12,Delivered,440.6436026,0:01:54,0:37:21
ORD038224,CUS08072,W005,0:18:35,Delivered,1504.151958,0:51:13,0:24:04
ORD038225,CUS06981,W024,0:09:24,Shipped,1380.602377,0:53:51,0:06:55
ORD038226,CUS02833,W018,0:25:03,Processing,893.2931037,0:12:30,0:10:47
ORD038227,CUS09213,W004,0:04:53,Shipped,1557.774085,0:53:42,0:23:36
ORD038228,CUS09274,W023,0:14:30,Delivered,779.3068925,0:54:58,0:07:13
ORD038229,CUS07103,W009,0:23:26,Processing,1507.508056,0:59:31,0:29:35
ORD038230,CUS05992,W011,0:41:21,Shipped,194.2719757,0:38:27,0:28:23
ORD038231,CUS04209,W035,0:13:53,Cancelled,995.4986662,0:43:04,0:38:57
ORD038232,CUS03676,W011,0:48:48,Delivered,1441.641397,0:00:20,0:41:46
ORD038233,CUS01780,W007,0:13:02,Delivered,729.371999,0:39:58,0:36:26
ORD038234,CUS04697,W017,0:23:18,Pending,1046.170475,0:50:18,0:21:39
ORD038235,CUS04538,W018,0:28:16,Delivered,1812.646634,0:18:42,0:52:38
ORD038236,CUS08420,W026,0:40:40,Processing,332.0146752,0:22:38,0:50:12
ORD038237,CUS00874,W047,0:49:21,Delivered,1409.219192,0:23:10,0:27:42
ORD038238,CUS04767,W049,0:50:18,Processing,86.31583915,0:09:53,0:07:25
ORD038239,CUS03429,W026,0:51:22,Shipped,1249.174747,0:45:06,0:58:05
ORD038240,CUS09484,W017,0:12:14,Shipped,1763.145832,0:43:36,0:30:38
ORD038241,CUS05605,W010,0:48:14,Shipped,1177.433138,0:13:03,0:30:43
ORD038242,CUS09220,W030,0:28:46,Delivered,982.5833632,0:06:38,0:07:45
ORD038243,CUS03550,W015,0:00:40,Delivered,431.639322,0:14:15,0:15:37
ORD038244,CUS08313,W048,0:35:19,Processing,574.0688714,0:55:38,0:04:18
ORD038245,CUS08934,W047,0:18:07,Shipped,1929.825063,0:50:48,0:31:40
ORD038246,CUS03882,W026,0:44:12,Processing,483.746247,0:33:50,0:03:31
ORD038247,CUS09702,W041,0:08:00,Shipped,378.3123179,0:22:59,0:35:37
ORD038248,CUS09435,W028,0:52:41,Shipped,973.5586338,0:20:54,0:23:37
ORD038249,CUS04790,W019,0:26:38,Shipped,660.9605025,0:45:27,0:43:01
ORD038250,CUS07446,W001,0:55:50,Delivered,1033.074325,0:11:11,0:16:18
ORD038251,CUS04353,W034,0:42:16,Pending,1019.521071,0:44:07,0:29:38
ORD038252,CUS07472,W038,0:10:10,Delivered,1765.505599,0:17:24,0:35:56
ORD038253,CUS07060,W024,0:03:34,Shipped,1757.817132,0:05:08,0:18:51
ORD038254,CUS05650,W041,0:58:54,Delivered,419.0889846,0:28:56,0:18:50
ORD038255,CUS09905,W024,0:20:48,Processing,637.6460848,0:09:20,0:58:22
ORD038256,CUS05009,W018,0:41:25,Shipped,654.2837117,0:16:25,0:50:39
ORD038257,CUS07318,W001,0:10:10,Cancelled,1426.687232,0:58:14,0:31:42
ORD038258,CUS08786,W010,0:34:10,Shipped,1675.935662,0:36:11,0:51:10
ORD038259,CUS01034,W004,0:09:21,Shipped,1442.902968,0:14:42,0:26:26
ORD038260,CUS00212,W014,0:20:00,Cancelled,492.1683569,0:16:12,0:11:56
ORD038261,CUS06058,W021,0:54:34,Delivered,1012.531222,0:40:44,0:44:09
ORD038262,CUS09598,W026,0:17:50,Delivered,1109.458432,0:04:31,0:21:31
ORD038263,CUS05509,W038,0:07:56,Processing,1081.0427,0:39:31,0:06:01
ORD038264,CUS05018,W005,0:42:27,Pending,1621.293769,0:57:24,0:11:45
ORD038265,CUS08123,W015,0:19:21,Delivered,622.7954187,0:47:18,0:37:32
ORD038266,CUS08126,W024,0:50:02,Shipped,96.17729082,0:01:46,0:01:39
ORD038267,CUS06480,W010,0:59:42,Delivered,1864.273397,0:21:19,0:17:06
ORD038268,CUS09114,W035,0:04:57,Shipped,425.5552151,0:32:44,0:59:10
ORD038269,CUS04063,W017,0:08:33,Delivered,228.438171,0:08:32,0:46:30
ORD038270,CUS07349,W032,0:21:41,Processing,758.1227263,0:43:36,0:51:33
ORD038271,CUS07943,W009,0:34:44,Shipped,1358.516553,0:02:06,0:17:17
ORD038272,CUS07946,W031,0:35:30,Shipped,1678.291431,0:42:23,0:37:42
ORD038273,CUS03239,W041,0:51:51,Delivered,1401.144287,0:31:26,0:49:09
ORD038274,CUS01494,W015,0:09:25,Shipped,1492.255569,0:37:31,0:28:35
ORD038275,CUS01578,W050,0:14:47,Delivered,1369.523188,0:22:29,0:59:19
ORD038276,CUS01598,W003,0:45:14,Shipped,1342.860898,0:16:01,0:13:38
ORD038277,CUS02429,W040,0:07:01,Delivered,1706.974597,0:13:23,0:06:02
ORD038278,CUS00313,W035,0:53:17,Shipped,417.7025404,0:09:09,0:45:09
ORD038279,CUS06687,W013,0:15:21,Processing,181.3901199,0:21:22,0:08:57
ORD038280,CUS04076,W022,0:29:23,Delivered,1263.276832,0:18:50,0:45:36
ORD038281,CUS00004,W048,0:33:36,Shipped,1446.871248,0:27:59,0:34:21
ORD038282,CUS07062,W007,0:49:12,Delivered,95.96076941,0:25:32,0:37:40
ORD038283,CUS09078,W020,0:27:27,Delivered,1364.347781,0:50:07,0:54:50
ORD038284,CUS05219,W037,0:53:45,Delivered,798.3827709,0:36:11,0:42:37
ORD038285,CUS00192,W026,0:40:22,Delivered,1376.892651,0:37:33,0:06:45
ORD038286,CUS02381,W019,0:51:13,Processing,1172.314693,0:04:07,0:11:31
ORD038287,CUS01236,W030,0:09:17,Cancelled,736.7107472,0:24:25,0:35:43
ORD038288,CUS07763,W034,0:08:53,Shipped,1880.503258,0:30:03,0:52:20
ORD038289,CUS07932,W035,0:45:10,Delivered,281.521989,0:23:55,0:05:20
ORD038290,CUS02404,W028,0:31:29,Delivered,495.6470333,0:45:21,0:04:55
ORD038291,CUS06022,W035,0:11:57,Processing,439.0435706,0:40:58,0:50:22
ORD038292,CUS07421,W034,0:13:02,Delivered,258.512694,0:51:31,0:15:48
ORD038293,CUS06735,W048,0:55:25,Shipped,506.3244321,0:55:59,0:49:49
ORD038294,CUS08454,W049,0:32:36,Pending,1310.510528,0:43:08,0:01:15
ORD038295,CUS02370,W016,0:14:13,Delivered,557.8667389,0:32:18,0:30:53
ORD038296,CUS02468,W048,0:31:10,Cancelled,835.4047257,0:03:34,0:49:58
ORD038297,CUS04428,W032,0:14:40,Shipped,1724.208548,0:39:26,0:14:26
ORD038298,CUS01260,W017,0:12:20,Shipped,1437.854686,0:57:04,0:29:58
ORD038299,CUS02055,W024,0:16:43,Processing,1984.801273,0:46:35,0:06:00
ORD038300,CUS00534,W005,0:18:42,Processing,264.1347498,0:40:51,0:51:28
ORD038301,CUS02120,W012,0:13:14,Delivered,477.2112583,0:35:40,0:58:04
ORD038302,CUS01524,W022,0:13:03,Processing,1478.785066,0:59:04,0:12:15
ORD038303,CUS03458,W012,0:02:19,Delivered,585.6610041,0:05:36,0:03:31
ORD038304,CUS02590,W029,0:40:53,Shipped,485.7938722,0:58:50,0:33:26
ORD038305,CUS04420,W039,0:18:24,Delivered,1325.763052,0:06:39,0:21:55
ORD038306,CUS07093,W039,0:36:13,Shipped,439.7260448,0:48:17,0:46:52
ORD038307,CUS06745,W036,0:32:17,Cancelled,146.5053305,0:57:01,0:42:37
ORD038308,CUS01941,W006,0:41:35,Shipped,465.4404912,0:54:53,0:46:03
ORD038309,CUS03737,W048,0:04:57,Shipped,258.7796281,0:11:23,0:45:40
ORD038310,CUS00073,W008,0:28:31,Delivered,343.3232206,0:39:23,0:34:01
ORD038311,CUS02888,W006,0:12:11,Processing,1343.395792,0:18:11,0:37:10
ORD038312,CUS05358,W030,0:09:22,Processing,271.8616268,0:05:03,0:30:37
ORD038313,CUS09180,W019,0:17:32,Cancelled,884.8920852,0:10:11,0:50:27
ORD038314,CUS01346,W030,0:55:00,Pending,1721.472278,0:26:51,0:19:45
ORD038315,CUS09979,W025,0:20:02,Pending,204.9508313,0:41:19,0:16:05
ORD038316,CUS09224,W010,0:16:28,Delivered,875.496941,0:22:24,0:07:28
ORD038317,CUS02007,W048,0:44:06,Shipped,1989.889825,0:21:47,0:42:59
ORD038318,CUS09423,W002,0:56:27,Shipped,1666.303475,0:21:56,0:11:24
ORD038319,CUS08603,W046,0:58:16,Shipped,283.1791339,0:52:00,0:29:51
ORD038320,CUS01820,W043,0:49:17,Delivered,82.88439083,0:12:10,0:28:03
ORD038321,CUS06795,W024,0:33:05,Shipped,641.9850666,0:55:31,0:44:20
ORD038322,CUS07214,W028,0:15:33,Delivered,1776.020756,0:45:00,0:38:20
ORD038323,CUS03093,W034,0:36:17,Shipped,156.9692573,0:41:54,0:04:27
ORD038324,CUS05290,W003,0:10:39,Processing,537.6000251,0:39:04,0:51:50
ORD038325,CUS02592,W026,0:46:00,Delivered,1754.33028,0:21:58,0:20:50
ORD038326,CUS07584,W022,0:59:40,Pending,1021.613903,0:11:39,0:17:47
ORD038327,CUS02503,W032,0:40:36,Processing,279.8534453,0:36:45,0:40:07
ORD038328,CUS08854,W043,0:37:41,Shipped,1006.882158,0:26:12,0:01:23
ORD038329,CUS09422,W036,0:10:40,Shipped,479.6074838,0:42:42,0:01:15
ORD038330,CUS09549,W014,0:02:30,Shipped,218.6720175,0:32:47,0:56:39
ORD038331,CUS03093,W037,0:25:54,Shipped,1559.803362,0:14:42,0:25:40
ORD038332,CUS07062,W003,0:41:11,Shipped,1184.416029,0:15:25,0:36:48
ORD038333,CUS01674,W028,0:00:10,Processing,1978.908524,0:39:03,0:53:56
ORD038334,CUS09281,W026,0:15:42,Shipped,793.804289,0:03:14,0:51:31
ORD038335,CUS06003,W040,0:47:39,Delivered,1019.039403,0:39:12,0:28:21
ORD038336,CUS07309,W010,0:46:05,Delivered,336.0102545,0:10:27,0:20:31
ORD038337,CUS06660,W044,0:36:11,Pending,1667.484686,0:08:45,0:47:32
ORD038338,CUS00500,W026,0:17:04,Shipped,452.8622662,0:38:08,0:57:01
ORD038339,CUS00326,W040,0:23:03,Shipped,549.9632866,0:35:35,0:12:22
ORD038340,CUS06034,W023,0:40:53,Shipped,1806.951311,0:41:40,0:25:54
ORD038341,CUS00888,W007,0:13:15,Pending,1451.662137,0:14:45,0:15:48
ORD038342,CUS09188,W034,0:52:59,Processing,829.4477903,0:41:47,0:28:38
ORD038343,CUS03674,W012,0:08:16,Delivered,179.2834249,0:47:15,0:47:51
ORD038344,CUS07936,W022,0:37:30,Processing,920.8686597,0:05:19,0:16:29
ORD038345,CUS00929,W011,0:25:02,Pending,1571.013187,0:45:57,0:09:56
ORD038346,CUS04404,W009,0:59:08,Processing,1935.583694,0:28:20,0:55:03
ORD038347,CUS05427,W005,0:52:56,Delivered,69.50644784,0:04:58,0:17:29
ORD038348,CUS07991,W006,0:53:45,Processing,418.1697066,0:18:12,0:01:01
ORD038349,CUS09847,W007,0:37:48,Shipped,1039.058326,0:01:24,0:37:05
ORD038350,CUS00625,W046,0:06:31,Processing,838.0182021,0:27:45,0:27:12
ORD038351,CUS04345,W018,0:21:19,Delivered,1880.241143,0:35:46,0:39:08
ORD038352,CUS02372,W015,0:24:55,Shipped,984.6558516,0:20:16,0:01:42
ORD038353,CUS04700,W001,0:55:04,Processing,1771.441723,0:51:27,0:07:40
ORD038354,CUS08251,W048,0:54:39,Cancelled,1514.73244,0:25:30,0:16:57
ORD038355,CUS05117,W015,0:14:33,Delivered,653.4970204,0:10:35,0:09:33
ORD038356,CUS06238,W009,0:00:39,Shipped,573.791702,0:20:19,0:33:29
ORD038357,CUS09470,W007,0:52:39,Processing,529.3866507,0:24:51,0:12:41
ORD038358,CUS08879,W044,0:09:13,Delivered,1651.825532,0:05:28,0:41:38
ORD038359,CUS07628,W009,0:01:21,Delivered,117.8672271,0:29:07,0:30:30
ORD038360,CUS04611,W044,0:31:44,Delivered,334.1984475,0:35:12,0:50:40
ORD038361,CUS00533,W011,0:49:07,Shipped,531.2848422,0:37:30,0:02:07
ORD038362,CUS04498,W003,0:17:00,Processing,1041.403393,0:36:25,0:08:25
ORD038363,CUS03853,W013,0:06:34,Processing,870.4810232,0:38:19,0:10:12
ORD038364,CUS03405,W005,0:50:30,Pending,672.122408,0:44:10,0:32:01
ORD038365,CUS02769,W032,0:56:39,Delivered,1949.874138,0:18:55,0:30:57
ORD038366,CUS02656,W022,0:26:54,Shipped,1043.765343,0:18:51,0:31:59
ORD038367,CUS02141,W050,0:46:24,Delivered,628.1569464,0:56:20,0:17:32
ORD038368,CUS07725,W043,0:24:42,Processing,1751.6737,0:46:46,0:36:00
ORD038369,CUS00574,W026,0:33:13,Shipped,1726.171324,0:21:04,0:41:29
ORD038370,CUS01566,W003,0:56:06,Delivered,373.7979043,0:25:17,0:48:51
ORD038371,CUS09998,W041,0:05:22,Delivered,1942.953936,0:55:54,0:18:18
ORD038372,CUS00437,W008,0:57:53,Shipped,1351.880587,0:06:26,0:20:03
ORD038373,CUS03590,W024,0:58:32,Processing,1302.808255,0:25:39,0:26:39
ORD038374,CUS01399,W040,0:04:18,Shipped,1237.739998,0:07:53,0:25:45
ORD038375,CUS09747,W013,0:44:09,Shipped,1066.427595,0:23:54,0:50:56
ORD038376,CUS07692,W011,0:53:33,Processing,695.0837635,0:24:57,0:23:23
ORD038377,CUS03267,W038,0:15:18,Shipped,271.5617083,0:53:06,0:35:23
