vehicle_id,vehicle_type,driver_id,fuel_efficiency,maintenance_cost
V3858,Truck,D03858,10.93675074,218.1637264
V3859,Motorbike,D03859,13.05905647,291.4410981
V3860,Van,D03860,9.274310712,254.0090921
V3861,Truck,D03861,6.133983273,450.3184084
V3862,Van,D03862,9.337270626,363.3625701
V3863,Motorbike,D03863,9.57299798,454.3953727
V3864,Van,D03864,10.50944194,369.1116462
V3865,Truck,D03865,6.055827129,486.9464668
V3866,Motorbike,D03866,14.91401863,336.0815502
V3867,Van,D03867,7.441368208,483.5975622
V3868,Truck,D03868,6.985524035,121.1764507
V3869,Van,D03869,10.26802919,73.61495637
V3870,Motorbike,D03870,10.37208179,310.6063333
V3871,Truck,D03871,9.398207378,492.5719426
V3872,Truck,D03872,12.71892146,237.9223613
V3873,Truck,D03873,10.16654401,145.419513
V3874,Motorbike,D03874,11.09695455,284.6936521
V3875,Truck,D03875,12.23746385,341.9593811
V3876,Van,D03876,5.250251016,191.830413
V3877,Motorbike,D03877,10.70644183,371.6462113
V3878,Truck,D03878,13.84194471,488.8015282
V3879,Motorbike,D03879,5.173887429,453.6334048
V3880,Motorbike,D03880,9.051821038,181.2134181
V3881,Motorbike,D03881,14.2622745,197.0256574
V3882,Truck,D03882,8.531544023,217.193551
V3883,Van,D03883,9.587288242,227.5487503
V3884,Motorbike,D03884,14.81541393,95.14377464
V3885,Motorbike,D03885,6.99323859,392.8832775
V3886,Truck,D03886,5.652551891,214.4026686
V3887,Motorbike,D03887,13.59422591,445.9189895
V3888,Van,D03888,13.68465341,467.1232804
V3889,Truck,D03889,9.720778347,60.99408919
V3890,Van,D03890,10.14207174,494.8263815
V3891,Motorbike,D03891,13.3580637,369.5102292
V3892,Van,D03892,12.38559498,284.1765017
V3893,Van,D03893,7.651490022,225.2874238
V3894,Motorbike,D03894,5.168933551,283.3331597
V3895,Van,D03895,9.797001625,196.0811258
V3896,Van,D03896,13.58912326,330.2095162
V3897,Van,D03897,13.95834677,91.8411244
V3898,Van,D03898,14.56226197,329.5051713
V3899,Van,D03899,13.79563238,173.9051826
V3900,Motorbike,D03900,10.80043555,57.93567307
V3901,Van,D03901,9.446055992,298.7175948
V3902,Motorbike,D03902,12.74849847,310.3014901
V3903,Truck,D03903,12.39821634,241.9560521
V3904,Truck,D03904,10.3814343,82.52880465
V3905,Van,D03905,5.873273726,452.0043288
V3906,Truck,D03906,14.26081347,325.1438633
V3907,Truck,D03907,9.556025375,102.0709848
V3908,Van,D03908,8.633337819,279.9187595
V3909,Truck,D03909,11.29567395,273.7644422
V3910,Truck,D03910,11.73837961,77.18084096
V3911,Van,D03911,7.10687917,323.0868666
V3912,Van,D03912,13.36938845,413.7468795
V3913,Motorbike,D03913,7.899370937,387.0536244
V3914,Van,D03914,6.866839259,141.3362364
V3915,Van,D03915,9.063998529,438.0316383
V3916,Motorbike,D03916,12.30560081,204.1439745
V3917,Motorbike,D03917,14.65458178,475.9287702
V3918,Truck,D03918,13.09281264,82.2865839
V3919,Truck,D03919,14.40348378,268.7939098
V3920,Van,D03920,6.406058041,318.7059697
V3921,Van,D03921,5.711767989,161.4425443
V3922,Motorbike,D03922,10.57704762,397.1210849
V3923,Motorbike,D03923,7.90297483,332.1030559
V3924,Van,D03924,13.28054973,58.14924678
V3925,Motorbike,D03925,11.71987871,323.7658658
V3926,Van,D03926,14.70728164,271.1652055
V3927,Truck,D03927,7.547923557,138.2131408
V3928,Motorbike,D03928,9.857841144,498.0867022
V3929,Truck,D03929,10.01240477,453.7229877
V3930,Motorbike,D03930,7.391767949,181.6284628
V3931,Motorbike,D03931,10.90093399,293.4819144
V3932,Van,D03932,9.432859861,192.425963
V3933,Van,D03933,9.46721556,398.9730882
V3934,Van,D03934,8.62736648,468.6491449
V3935,Van,D03935,5.169293524,211.4728731
V3936,Van,D03936,10.22095237,412.5129121
V3937,Van,D03937,8.352478357,274.2833942
V3938,Motorbike,D03938,5.01319869,228.4603526
V3939,Van,D03939,8.079437077,472.2898334
V3940,Truck,D03940,7.786283331,279.6821099
V3941,Van,D03941,8.934481532,260.3347251
V3942,Motorbike,D03942,6.318519896,352.5954809
V3943,Van,D03943,10.07683825,167.5553905
V3944,Van,D03944,11.92440353,196.1567919
V3945,Motorbike,D03945,11.30185569,469.4206263
V3946,Van,D03946,13.03754948,355.3384304
V3947,Van,D03947,9.52008288,421.9867165
V3948,Motorbike,D03948,10.1909173,172.0002929
V3949,Truck,D03949,13.10401941,294.7055855
V3950,Motorbike,D03950,9.277011708,487.1283201
V3951,Truck,D03951,12.0159935,193.4167546
V3952,Truck,D03952,9.346023687,122.2144143
V3953,Motorbike,D03953,9.177361945,279.8987037
V3954,Truck,D03954,12.60205625,224.5194899
V3955,Motorbike,D03955,6.748369155,121.8097548
V3956,Motorbike,D03956,8.385859719,449.8481222
V3957,Motorbike,D03957,7.241722767,495.8257597
V3958,Motorbike,D03958,8.59109943,305.8619813
V3959,Truck,D03959,7.303748224,398.6045458
V3960,Motorbike,D03960,10.79405631,436.5672663
V3961,Truck,D03961,12.98170803,365.4419027
V3962,Van,D03962,12.86613061,69.8702221
V3963,Motorbike,D03963,8.645009645,120.9354043
V3964,Van,D03964,14.88760406,81.94513602
V3965,Van,D03965,10.93854365,54.44582299
V3966,Van,D03966,8.994003018,187.6983839
V3967,Van,D03967,13.35539279,226.5601822
V3968,Motorbike,D03968,12.29874013,158.4633796
V3969,Truck,D03969,12.49275337,79.07209164
V3970,Van,D03970,6.961393497,288.4383909
V3971,Motorbike,D03971,9.683243074,172.993694
V3972,Van,D03972,13.61828131,408.2167197
V3973,Truck,D03973,10.04038008,53.62367973
V3974,Van,D03974,11.83452743,429.1371731
V3975,Van,D03975,10.87933733,479.6391555
V3976,Truck,D03976,13.42356788,372.2607784
V3977,Motorbike,D03977,7.845608398,380.1398294
V3978,Van,D03978,10.75475278,470.1030402
V3979,Motorbike,D03979,6.23234668,144.0820784
V3980,Motorbike,D03980,11.90210777,497.5545057
V3981,Van,D03981,12.31967838,398.0665415
V3982,Truck,D03982,5.428373212,376.9568187
V3983,Van,D03983,11.75790964,212.4907605
V3984,Truck,D03984,9.146901542,295.5998684
V3985,Motorbike,D03985,6.240968761,344.2630047
V3986,Truck,D03986,9.199075477,329.1542876
V3987,Truck,D03987,6.942329297,367.2430873
V3988,Van,D03988,9.155595321,87.07178259
V3989,Truck,D03989,8.84339028,210.0417948
V3990,Truck,D03990,12.38391637,245.3000075
V3991,Van,D03991,12.74215558,167.283184
V3992,Truck,D03992,11.07028654,127.6822716
V3993,Truck,D03993,5.226868422,112.517366
V3994,Van,D03994,14.31022279,214.8725265
V3995,Motorbike,D03995,11.8623328,272.0487653
V3996,Van,D03996,5.341954499,78.33939807
V3997,Van,D03997,13.18832899,475.9061426
V3998,Van,D03998,7.002661547,394.3594953
V3999,Van,D03999,10.7922119,378.8832979
V4000,Motorbike,D04000,9.6663437,127.7872362
V4001,Truck,D04001,9.198387824,321.7103456
V4002,Van,D04002,13.8971372,288.3762261
V4003,Motorbike,D04003,9.373612916,492.1109806
V4004,Motorbike,D04004,5.753441176,386.4522965
V4005,Truck,D04005,14.46638727,309.0928477
V4006,Truck,D04006,14.20535231,432.8656999
V4007,Motorbike,D04007,11.8443269,119.7924219
V4008,Truck,D04008,9.678925281,56.84743836
V4009,Motorbike,D04009,5.928594729,360.605
V4010,Motorbike,D04010,12.90748119,94.24015711
V4011,Motorbike,D04011,5.754779144,101.945138
V4012,Truck,D04012,5.686009849,385.1063269
V4013,Motorbike,D04013,10.37383842,171.7406799
V4014,Van,D04014,6.601282402,332.884047
V4015,Motorbike,D04015,5.077302673,462.8331167
V4016,Truck,D04016,9.23113431,192.4135392
V4017,Truck,D04017,6.372172316,147.714871
V4018,Van,D04018,6.605154153,97.95329768
V4019,Truck,D04019,5.769106387,108.7080626
V4020,Van,D04020,7.050937537,78.00021292
V4021,Motorbike,D04021,12.1548418,89.43907047
V4022,Van,D04022,13.08927307,244.402065
V4023,Motorbike,D04023,9.52533644,194.3892703
V4024,Truck,D04024,10.06553816,367.9523664
V4025,Truck,D04025,5.326550346,441.6087462
V4026,Truck,D04026,5.693162614,403.1479414
V4027,Van,D04027,7.575677256,288.7867655
V4028,Motorbike,D04028,10.43898421,96.0989523
V4029,Truck,D04029,12.39551149,369.3952778
V4030,Van,D04030,11.05003061,213.2729261
V4031,Van,D04031,8.92127855,88.54267726
V4032,Motorbike,D04032,6.18324073,429.1098832
V4033,Truck,D04033,12.80773235,202.1974327
V4034,Truck,D04034,8.637860516,148.2119746
V4035,Truck,D04035,12.36054014,442.1534291
V4036,Van,D04036,10.12978842,455.9602408
V4037,Truck,D04037,12.38662054,202.5368767
V4038,Motorbike,D04038,14.07289561,209.6606387
V4039,Van,D04039,14.21029516,310.8328374
V4040,Van,D04040,10.3510678,380.0486722
V4041,Van,D04041,10.11508365,78.41714086
V4042,Truck,D04042,7.656784655,317.0046457
V4043,Van,D04043,14.35799832,478.7690278
V4044,Motorbike,D04044,9.579191672,167.9422537
V4045,Motorbike,D04045,6.275912393,458.9722463
V4046,Motorbike,D04046,9.327049146,477.5757533
V4047,Motorbike,D04047,6.270532502,171.1191384
V4048,Truck,D04048,10.02531684,389.3908396
V4049,Truck,D04049,10.61275515,157.4487537
V4050,Truck,D04050,8.377557615,381.9250228
V4051,Van,D04051,5.716506142,408.8389871
V4052,Truck,D04052,14.43503536,161.2425667
V4053,Van,D04053,12.73353113,372.1412946
V4054,Van,D04054,13.38881081,415.4470425
V4055,Motorbike,D04055,8.668683943,211.3604924
V4056,Motorbike,D04056,12.6083103,125.4662492
V4057,Motorbike,D04057,9.853728952,91.38405529
V4058,Truck,D04058,7.010834884,308.9217666
V4059,Truck,D04059,6.244233769,490.1441537
V4060,Van,D04060,8.450508693,420.327644
V4061,Truck,D04061,6.375521115,246.1278375
V4062,Truck,D04062,14.98268976,291.4794063
V4063,Van,D04063,5.491889902,175.7875484
V4064,Truck,D04064,9.411435994,123.3796403
V4065,Van,D04065,9.520935224,266.9365212
V4066,Van,D04066,8.006319286,258.5757048
V4067,Van,D04067,10.71351566,284.8684788
V4068,Van,D04068,6.499770242,478.7620635
V4069,Van,D04069,12.83912381,321.7528851
V4070,Truck,D04070,8.324477182,322.5973265
V4071,Truck,D04071,10.9134259,107.6111433
V4072,Van,D04072,12.15639236,498.4199898
V4073,Motorbike,D04073,13.89042118,397.7802249
V4074,Motorbike,D04074,13.35787436,444.7415048
V4075,Van,D04075,11.08309028,236.4351853
V4076,Truck,D04076,8.883931804,275.9576431
V4077,Van,D04077,10.0320467,284.9377141
V4078,Van,D04078,12.68734793,137.3425427
V4079,Van,D04079,13.77545543,360.2701203
V4080,Van,D04080,6.037819282,456.3395256
V4081,Van,D04081,8.848562625,123.6676182
V4082,Van,D04082,12.76116598,88.84322307
V4083,Motorbike,D04083,9.316517626,382.1985075
V4084,Truck,D04084,8.322277641,172.9408243
V4085,Motorbike,D04085,9.113226968,330.7381437
V4086,Truck,D04086,11.02844747,363.0912521
V4087,Truck,D04087,14.99805144,194.8598436
V4088,Motorbike,D04088,9.929924291,416.8150688
V4089,Motorbike,D04089,7.08494475,297.495042
V4090,Truck,D04090,6.628465753,441.0497336
V4091,Van,D04091,5.423497475,393.4820987
V4092,Truck,D04092,10.58817235,440.8590344
V4093,Van,D04093,10.44572091,59.07262195
V4094,Motorbike,D04094,7.052339268,159.5778173
V4095,Motorbike,D04095,11.95329406,90.5035732
V4096,Van,D04096,12.41107042,248.9373577
V4097,Van,D04097,7.590982054,450.4820547
V4098,Van,D04098,8.44099764,260.393118
V4099,Van,D04099,14.90471672,432.3708701
V4100,Motorbike,D04100,8.742644679,197.2302071
V4101,Motorbike,D04101,12.60801672,202.8065328
V4102,Van,D04102,9.527254266,453.0027786
V4103,Van,D04103,12.93344828,241.6177159
V4104,Truck,D04104,12.69023239,405.3944695
V4105,Truck,D04105,11.67756025,156.4895965
V4106,Motorbike,D04106,13.54778346,476.9603734
V4107,Van,D04107,14.39218495,308.5602109
V4108,Van,D04108,10.7998332,391.6956059
V4109,Van,D04109,7.374689072,90.28206491
V4110,Motorbike,D04110,8.986289616,271.6989016
V4111,Truck,D04111,12.58305714,455.467324
V4112,Motorbike,D04112,11.50883485,444.6673831
V4113,Motorbike,D04113,6.777983386,71.06628076
V4114,Motorbike,D04114,5.512395411,186.6643111
V4115,Van,D04115,11.82961594,249.4940029
V4116,Truck,D04116,7.51079024,127.5191665
V4117,Van,D04117,9.996702437,378.4992399
V4118,Van,D04118,12.46746773,133.030398
V4119,Truck,D04119,10.62666781,205.9878625
V4120,Van,D04120,5.833025831,348.4762866
V4121,Van,D04121,6.855802368,266.940205
V4122,Motorbike,D04122,7.19328184,382.3569674
V4123,Truck,D04123,7.578642536,482.5435556
V4124,Van,D04124,10.65403392,102.4460095
V4125,Motorbike,D04125,10.0396578,369.3054724
V4126,Motorbike,D04126,7.031600384,153.65487
V4127,Motorbike,D04127,5.675548435,236.5145273
V4128,Motorbike,D04128,6.714322045,64.78822661
V4129,Motorbike,D04129,14.84381313,111.158322
V4130,Van,D04130,9.685469498,193.8997801
V4131,Van,D04131,13.67345505,203.8936124
V4132,Truck,D04132,13.48752467,454.8133474
V4133,Truck,D04133,10.11519557,383.8158092
V4134,Truck,D04134,12.06687708,487.4823357
V4135,Truck,D04135,6.927520104,319.5821797
V4136,Truck,D04136,11.88396705,158.7711794
V4137,Truck,D04137,7.723845793,197.4447635
V4138,Truck,D04138,13.32062097,193.9261655
V4139,Motorbike,D04139,5.837241331,196.9224474
V4140,Truck,D04140,12.73138673,352.8338779
V4141,Motorbike,D04141,5.999369066,288.8635676
V4142,Truck,D04142,13.81189237,223.4408801
V4143,Motorbike,D04143,8.042045181,117.0903959
V4144,Motorbike,D04144,11.54393365,59.96262332
V4145,Van,D04145,9.875022786,148.4756049
V4146,Van,D04146,8.663031453,98.36213179
V4147,Truck,D04147,11.45441833,403.4502639
V4148,Motorbike,D04148,14.47522981,100.624081
V4149,Motorbike,D04149,5.412697474,375.9027068
V4150,Motorbike,D04150,14.18852856,223.5464104
V4151,Van,D04151,11.09081655,83.02027538
V4152,Van,D04152,13.07314301,415.7285222
V4153,Motorbike,D04153,8.838749534,310.8337566
V4154,Truck,D04154,9.718429748,156.0926808
V4155,Van,D04155,13.68850752,452.6065284
V4156,Truck,D04156,9.148479698,70.36624124
V4157,Motorbike,D04157,10.34659567,140.8188237
V4158,Truck,D04158,5.201949231,388.4211175
V4159,Truck,D04159,6.585980058,369.2200686
V4160,Van,D04160,11.41686508,180.1722622
V4161,Motorbike,D04161,12.16976901,77.91119391
V4162,Van,D04162,10.82600937,436.1351325
V4163,Truck,D04163,6.433100363,191.1639371
V4164,Truck,D04164,9.454054286,138.0710367
V4165,Motorbike,D04165,8.550947664,282.2278201
V4166,Motorbike,D04166,9.95661344,459.6022397
V4167,Motorbike,D04167,13.70329035,69.59596003
V4168,Van,D04168,12.75861439,394.6118396
V4169,Motorbike,D04169,5.839895014,307.6129526
V4170,Van,D04170,13.90309198,241.4521024
V4171,Van,D04171,9.717671511,384.8361998
V4172,Van,D04172,12.43862145,484.620991
V4173,Van,D04173,6.400392313,153.142795
V4174,Motorbike,D04174,11.70719526,114.6413143
V4175,Van,D04175,7.363260176,460.7967854
V4176,Van,D04176,9.383808971,351.0288849
V4177,Truck,D04177,5.168628701,247.0937097
V4178,Truck,D04178,6.516106379,307.9668066
V4179,Van,D04179,5.920804931,385.5262573
V4180,Truck,D04180,7.397441729,397.8643544
V4181,Truck,D04181,6.0001809,463.9523814
V4182,Van,D04182,11.91910027,242.079255
V4183,Van,D04183,5.290399022,182.0349095
V4184,Motorbike,D04184,11.17740501,337.8489201
V4185,Van,D04185,6.407078308,237.0775547
V4186,Motorbike,D04186,14.45161457,317.5693043
V4187,Motorbike,D04187,14.33094073,238.9936093
V4188,Motorbike,D04188,7.255031025,118.848104
V4189,Van,D04189,11.14421298,261.2420382
V4190,Van,D04190,5.280053195,360.9130199
V4191,Motorbike,D04191,14.31788543,409.6777135
V4192,Truck,D04192,10.22987308,271.9968246
V4193,Truck,D04193,5.432231514,124.3570506
V4194,Van,D04194,8.42499993,236.6094693
V4195,Truck,D04195,5.768494619,403.832268
V4196,Motorbike,D04196,8.929444394,235.7866718
V4197,Van,D04197,11.69926342,363.4388571
V4198,Van,D04198,9.69889908,278.2461568
V4199,Van,D04199,8.837221747,158.5504063
V4200,Van,D04200,6.191570455,408.2677286
V4201,Truck,D04201,7.449390457,87.89605433
V4202,Van,D04202,6.001432877,286.2006272
V4203,Motorbike,D04203,13.07498732,144.0009654
V4204,Van,D04204,6.35239828,80.17953284
V4205,Motorbike,D04205,10.95373367,276.3202717
V4206,Truck,D04206,8.427404136,274.8029702
V4207,Truck,D04207,7.259783847,368.1054058
V4208,Truck,D04208,11.39468439,385.1378119
V4209,Van,D04209,9.570023094,377.5061699
V4210,Motorbike,D04210,9.001454673,234.3014298
V4211,Motorbike,D04211,10.92852005,334.2604043
V4212,Van,D04212,9.912676285,309.6253592
V4213,Van,D04213,8.034842086,239.7027903
V4214,Motorbike,D04214,10.59061288,318.7457124
V4215,Truck,D04215,11.69498577,476.2615445
V4216,Truck,D04216,5.266931586,136.8021847
V4217,Motorbike,D04217,9.658717289,457.5974431
V4218,Van,D04218,5.576832846,74.05498129
V4219,Motorbike,D04219,6.864054141,188.7751458
V4220,Van,D04220,10.60508734,179.6653619
V4221,Motorbike,D04221,13.66188915,331.8642985
V4222,Truck,D04222,13.82805679,109.0512283
V4223,Truck,D04223,5.699440101,447.0564253
V4224,Van,D04224,9.191050863,422.8481338
V4225,Van,D04225,10.83006483,343.4296189
V4226,Truck,D04226,6.470699046,256.2862243
V4227,Truck,D04227,12.65432217,469.830219
V4228,Truck,D04228,12.44235258,423.8359496
V4229,Motorbike,D04229,14.03341014,274.6918166
V4230,Van,D04230,5.084860121,365.8430095
V4231,Truck,D04231,7.16684244,305.1184785
V4232,Truck,D04232,13.27186714,314.5740073
V4233,Truck,D04233,11.70580051,198.9392312
V4234,Van,D04234,13.94389854,257.9380721
V4235,Truck,D04235,5.571796545,85.15464386
V4236,Motorbike,D04236,10.96963966,210.8069112
V4237,Truck,D04237,10.69046575,363.1228319
V4238,Truck,D04238,5.356744164,478.9472137
V4239,Motorbike,D04239,10.13522077,483.3788507
V4240,Motorbike,D04240,11.09520311,300.0752911
V4241,Truck,D04241,6.912931742,322.9800133
V4242,Motorbike,D04242,7.733295831,133.5745335
V4243,Van,D04243,11.40347346,362.8886486
V4244,Motorbike,D04244,9.683009476,81.7964567
V4245,Van,D04245,13.58013658,178.1085586
V4246,Van,D04246,8.42381766,350.7635063
V4247,Motorbike,D04247,7.666596584,189.6395592
V4248,Truck,D04248,14.8486594,72.43109335
V4249,Van,D04249,14.1113577,424.3416842
V4250,Van,D04250,5.28992745,189.6485032
V4251,Truck,D04251,12.70728615,78.39735119
V4252,Truck,D04252,6.103347738,83.65467403
V4253,Truck,D04253,5.274851948,163.2914595
V4254,Van,D04254,7.73695516,130.1071762
V4255,Van,D04255,7.693458791,398.435053
V4256,Van,D04256,13.19318762,194.757821
V4257,Truck,D04257,12.10667246,412.1131033
V4258,Van,D04258,14.81609427,128.230699
V4259,Motorbike,D04259,12.115129,271.7956308
V4260,Van,D04260,9.182555533,359.6167101
V4261,Van,D04261,11.98927661,343.3958842
V4262,Motorbike,D04262,14.99459067,320.5082345
V4263,Motorbike,D04263,12.10141883,466.1697209
V4264,Van,D04264,12.61681356,152.8363165
V4265,Motorbike,D04265,14.38365015,272.173642
V4266,Van,D04266,6.136512613,447.7966475
V4267,Motorbike,D04267,12.04784293,85.05219452
V4268,Truck,D04268,13.50805958,75.14972071
V4269,Truck,D04269,14.543786,154.9860294
V4270,Truck,D04270,7.109692897,334.8595488
V4271,Motorbike,D04271,10.03929008,166.9458319
V4272,Van,D04272,11.80554848,135.6079477
V4273,Truck,D04273,7.474677295,256.4610419
V4274,Truck,D04274,11.00472863,326.1191309
V4275,Motorbike,D04275,7.575787825,161.8509682
V4276,Motorbike,D04276,8.334570205,185.311034
V4277,Van,D04277,9.415186965,326.1016872
V4278,Van,D04278,10.29190099,475.5822899
V4279,Van,D04279,9.493658716,353.6337773
V4280,Van,D04280,9.931955198,402.3068646
V4281,Motorbike,D04281,7.985887563,215.0645426
V4282,Truck,D04282,6.58965094,172.5144617
V4283,Van,D04283,5.473499773,254.4204844
V4284,Van,D04284,6.959787225,413.2097729
V4285,Van,D04285,10.81943642,255.3348388
V4286,Van,D04286,12.86115448,431.026434
V4287,Van,D04287,6.692475974,494.9473913
V4288,Truck,D04288,6.085553578,82.41199958
V4289,Van,D04289,12.49290361,70.43457024
V4290,Truck,D04290,8.051583305,117.3153663
V4291,Truck,D04291,14.51499439,222.9663541
V4292,Truck,D04292,12.14317971,108.9689941
V4293,Motorbike,D04293,8.267560472,441.7990149
V4294,Van,D04294,7.895427478,60.41581296
V4295,Van,D04295,10.23698386,192.1067224
V4296,Motorbike,D04296,5.791446683,133.1125833
V4297,Van,D04297,6.176765126,469.1926986
V4298,Van,D04298,6.758578813,351.2664522
V4299,Van,D04299,12.74723593,460.4136154
V4300,Van,D04300,10.13857359,487.5479196
V4301,Van,D04301,5.105671228,273.6942097
V4302,Van,D04302,11.73516527,155.4435986
V4303,Motorbike,D04303,9.236901787,137.1779538
V4304,Motorbike,D04304,10.10852365,150.3134878
V4305,Truck,D04305,7.141162434,368.8669884
V4306,Truck,D04306,10.51782228,68.20057766
V4307,Van,D04307,14.7915324,73.11248286
V4308,Van,D04308,5.73444691,323.6643241
V4309,Truck,D04309,7.839173997,338.925716
V4310,Motorbike,D04310,7.429975929,349.3683159
V4311,Truck,D04311,7.485493108,217.3462271
V4312,Motorbike,D04312,8.787063576,412.6751999
V4313,Motorbike,D04313,13.18109785,290.1310645
V4314,Motorbike,D04314,14.1285869,97.4595335
V4315,Truck,D04315,7.022150875,408.6946882
V4316,Truck,D04316,10.42949938,478.8805038
V4317,Van,D04317,11.36898972,77.01634085
V4318,Truck,D04318,10.21827474,226.1081024
V4319,Van,D04319,9.340763942,269.3822202
V4320,Van,D04320,6.919755059,115.911842
V4321,Truck,D04321,9.882193592,440.4690265
V4322,Truck,D04322,9.012148277,177.8673402
V4323,Motorbike,D04323,12.95563363,402.353843
V4324,Truck,D04324,12.63604359,351.9475169
V4325,Truck,D04325,6.339986812,319.1206201
V4326,Van,D04326,5.885190526,136.4642819
V4327,Motorbike,D04327,14.08153943,149.3165842
V4328,Van,D04328,10.35508389,71.30678214
V4329,Truck,D04329,13.57800937,158.3205934
V4330,Van,D04330,5.581511206,205.4496243
V4331,Motorbike,D04331,10.26515617,424.9153867
V4332,Motorbike,D04332,10.39426515,214.8767
V4333,Van,D04333,13.60702033,389.5798022
V4334,Van,D04334,5.976099982,247.7490266
V4335,Van,D04335,7.404455637,403.1907404
V4336,Truck,D04336,9.065383139,489.3222202
V4337,Van,D04337,13.65841475,157.9287011
V4338,Motorbike,D04338,14.38883315,438.0537254
V4339,Motorbike,D04339,14.9272462,329.8208388
V4340,Truck,D04340,14.59193486,417.7824177
V4341,Truck,D04341,5.059417558,343.213656
V4342,Van,D04342,5.477083415,240.7772783
V4343,Motorbike,D04343,6.476068192,152.6337227
V4344,Motorbike,D04344,8.488620968,81.5158514
V4345,Truck,D04345,13.29918031,290.983264
V4346,Truck,D04346,13.92656195,495.6467425
V4347,Van,D04347,6.868344063,382.1188123
V4348,Van,D04348,11.19664152,197.3054936
V4349,Motorbike,D04349,14.17361985,422.24216
V4350,Van,D04350,9.637317359,396.0428001
V4351,Motorbike,D04351,6.03543572,176.736107
V4352,Van,D04352,9.578136501,56.43837041
V4353,Motorbike,D04353,8.757949023,103.1731873
V4354,Van,D04354,10.77657996,444.7877856
V4355,Motorbike,D04355,9.386586844,426.4533659
V4356,Truck,D04356,5.173459269,182.8440504
V4357,Van,D04357,14.93997733,178.3379418
V4358,Truck,D04358,10.43540238,406.7892442
V4359,Van,D04359,9.736307555,471.9818615
V4360,Van,D04360,14.54617372,400.6117656
V4361,Truck,D04361,6.558603676,322.5104047
V4362,Motorbike,D04362,6.892376025,159.2021076
V4363,Truck,D04363,13.08014749,286.5865613
V4364,Motorbike,D04364,7.6083108,155.0803364
V4365,Motorbike,D04365,12.99227106,413.605139
V4366,Truck,D04366,7.715334829,224.1324858
V4367,Van,D04367,5.331876302,425.1637476
V4368,Truck,D04368,10.17014724,221.7241481
V4369,Truck,D04369,6.966864341,420.8672323
V4370,Van,D04370,12.57846293,199.9930168
V4371,Motorbike,D04371,11.41199633,248.0597171
V4372,Truck,D04372,14.23602668,326.9697887
V4373,Van,D04373,12.82988357,81.62942631
V4374,Van,D04374,6.807759548,476.6931778
V4375,Motorbike,D04375,13.00158237,308.1226038
V4376,Truck,D04376,11.41737045,278.5190066
V4377,Van,D04377,11.68951642,427.727287
V4378,Van,D04378,13.32262886,439.5932285
V4379,Van,D04379,10.73824069,285.017182
V4380,Motorbike,D04380,9.660035144,467.2680466
V4381,Motorbike,D04381,11.36641035,79.13199473
V4382,Truck,D04382,7.97957429,100.9516065
V4383,Van,D04383,6.825971311,318.5547035
V4384,Van,D04384,11.16587838,209.3296378
V4385,Van,D04385,7.338483691,258.9013248
V4386,Van,D04386,5.799151093,197.6356481
V4387,Van,D04387,5.005541846,232.1263902
V4388,Van,D04388,11.08319401,420.1908562
V4389,Motorbike,D04389,8.621487835,317.0642899
V4390,Truck,D04390,12.52310971,498.8050472
V4391,Motorbike,D04391,8.751763983,404.095639
V4392,Van,D04392,9.860034482,173.1498143
V4393,Van,D04393,9.070849728,168.955303
V4394,Motorbike,D04394,11.50574791,201.1542216
V4395,Van,D04395,8.56139162,429.4667663
V4396,Van,D04396,14.6376765,62.27944279
V4397,Van,D04397,14.36146987,153.5815755
V4398,Van,D04398,13.48027903,457.2132892
V4399,Motorbike,D04399,14.20300271,337.9533962
V4400,Motorbike,D04400,9.491396885,152.081193
V4401,Truck,D04401,10.36430397,148.6152357
V4402,Truck,D04402,12.42092593,438.1781458
V4403,Van,D04403,11.96145925,452.1908787
V4404,Truck,D04404,13.90678596,165.2589909
V4405,Van,D04405,12.16331027,239.2296611
V4406,Truck,D04406,14.97884708,425.5680824
V4407,Van,D04407,8.485057998,396.9533474
V4408,Truck,D04408,13.32997742,416.262248
V4409,Van,D04409,11.97634823,283.2791859
V4410,Van,D04410,11.91386445,460.1970717
V4411,Van,D04411,8.258355948,196.6781948
V4412,Motorbike,D04412,12.85601792,120.5024605
V4413,Motorbike,D04413,14.00376022,368.9295497
V4414,Van,D04414,7.185484615,292.7094872
V4415,Truck,D04415,11.25496837,434.563596
V4416,Motorbike,D04416,8.921348291,86.52166211
V4417,Motorbike,D04417,14.89548119,429.6615815
V4418,Motorbike,D04418,9.788328158,181.9825939
V4419,Truck,D04419,7.283201738,344.6850502
V4420,Motorbike,D04420,8.818576252,68.05795509
V4421,Truck,D04421,11.5383839,324.3115833
V4422,Motorbike,D04422,5.760893713,372.7722601
V4423,Motorbike,D04423,11.0360192,215.9375965
V4424,Truck,D04424,14.31224759,146.9348174
V4425,Motorbike,D04425,13.50362788,291.9338045
V4426,Van,D04426,5.676735367,424.935862
V4427,Motorbike,D04427,14.93389879,195.5963112
V4428,Truck,D04428,11.98726924,163.6111839
V4429,Motorbike,D04429,6.622808243,175.5208889
V4430,Truck,D04430,5.124160892,477.1094688
V4431,Motorbike,D04431,6.712826363,211.6746121
V4432,Van,D04432,13.38175921,51.62190795
V4433,Van,D04433,5.216393249,401.7565436
V4434,Truck,D04434,7.331473036,364.6736579
V4435,Motorbike,D04435,12.57305595,107.8557191
