customer_id,region,customer_type,total_orders,avg_delivery_time,satisfaction_score
CUS08924,CT,Retail,129,5.926378729,3.041715094
CUS08925,HN,Retail,197,5.762749401,3.014597138
CUS08926,DN,Retail,10,4.003198672,3.017033994
CUS08927,HN,Retail,177,4.115731447,2.512109618
CUS08928,HN,Retail,142,5.722303612,2.947659114
CUS08929,DN,Retail,188,4.176585329,2.796867283
CUS08930,HP,Retail,42,3.110659669,3.634385901
CUS08931,CT,Retail,124,4.710363333,2.818101784
CUS08932,DN,Retail,187,3.908793103,3.539629206
CUS08933,HN,Retail,25,5.140001595,4.998757788
CUS08934,HCM,Retail,164,5.133227095,3.758417636
CUS08935,HCM,Retail,95,5.743834908,4.811617925
CUS08936,HN,Retail,35,2.551281313,4.254770689
CUS08937,DN,Retail,139,4.085319701,4.735801825
CUS08938,HP,Retail,10,5.143443703,4.063951694
CUS08939,DN,Retail,8,3.739365701,4.525236359
CUS08940,CT,Retail,105,4.507535652,3.257000907
CUS08941,HCM,Retail,151,5.268126899,3.429772272
CUS08942,HN,Retail,134,3.893466003,4.900649523
CUS08943,HP,Retail,124,3.633126612,3.168834484
CUS08944,DN,Retail,64,2.722227828,3.553430044
CUS08945,CT,Retail,46,5.298199544,4.127896989
CUS08946,DN,Retail,104,5.183115806,3.481007986
CUS08947,CT,Retail,38,4.97260179,2.55236259
CUS08948,DN,Retail,153,3.573263813,4.480576
CUS08949,HP,B2B,86,4.332762614,3.339122685
CUS08950,HP,B2B,2,2.495947131,3.069161953
CUS08951,HN,B2B,24,3.278075346,3.763914271
CUS08952,HP,Retail,101,3.742107841,2.521081346
CUS08953,CT,B2B,67,2.174156971,4.659732946
CUS08954,HN,Retail,90,2.414350488,3.153374903
CUS08955,HP,Retail,94,5.318897994,4.806867026
CUS08956,HCM,Retail,93,5.884815637,4.194391859
CUS08957,CT,Retail,71,3.287960657,3.871622067
CUS08958,HN,Retail,189,2.426962575,4.515638574
CUS08959,CT,Retail,137,5.741569376,4.983141183
CUS08960,HN,Retail,173,5.657246188,3.128022531
CUS08961,CT,Retail,16,4.618634328,3.387740281
CUS08962,HCM,B2B,119,3.354362691,3.711061377
CUS08963,HP,Retail,108,2.450281042,3.848694126
CUS08964,DN,Retail,142,5.757973341,3.882426559
CUS08965,DN,Retail,154,5.68152215,3.872431262
CUS08966,DN,Retail,174,4.972808511,4.570604043
CUS08967,HN,B2B,101,5.7355452,3.511501596
CUS08968,HP,B2B,186,2.55904173,2.527428019
CUS08969,HN,Retail,30,2.436999425,4.689234133
CUS08970,HN,Retail,124,2.768161578,4.155630465
CUS08971,HN,B2B,56,2.861969402,2.973703817
CUS08972,HN,B2B,94,5.30867649,2.57400224
CUS08973,HP,Retail,32,5.686939654,3.289449643
CUS08974,DN,Retail,78,2.862361384,2.811119335
CUS08975,CT,Retail,23,3.850778986,4.742063756
CUS08976,HN,Retail,17,3.81793943,3.194665864
CUS08977,HP,B2B,122,2.711479955,4.264165226
CUS08978,HCM,Retail,152,5.413388954,4.144972907
CUS08979,CT,Retail,175,4.08997133,4.284937332
CUS08980,HN,Retail,139,4.264954762,3.825105647
CUS08981,HN,Retail,41,3.033711864,4.324201948
CUS08982,CT,Retail,15,4.236634131,3.780980267
CUS08983,CT,Retail,91,5.170159579,3.444017909
CUS08984,HN,Retail,52,3.219726068,4.646102897
CUS08985,HP,Retail,162,2.453180681,3.646815506
CUS08986,HCM,Retail,60,4.336160681,3.920092715
CUS08987,HP,B2B,57,4.543322355,3.662513333
CUS08988,DN,Retail,33,2.808256199,4.438746654
CUS08989,DN,Retail,149,2.993218611,3.849385097
CUS08990,DN,Retail,152,2.612275484,3.676947699
CUS08991,HN,Retail,20,5.685525923,3.144563393
CUS08992,HCM,Retail,113,2.852048016,4.77885436
CUS08993,HCM,Retail,68,2.042552452,4.657925518
CUS08994,HN,B2B,101,5.360611266,3.578734151
CUS08995,HN,Retail,101,5.212909867,4.149298514
CUS08996,HN,Retail,188,3.826139891,3.770282843
CUS08997,HCM,Retail,174,5.188649412,2.940458431
CUS08998,HN,Retail,33,3.798466811,3.440072822
CUS08999,CT,Retail,31,2.898057923,4.633044273
CUS09000,CT,Retail,162,3.704218229,4.493595124
CUS09001,CT,Retail,22,3.947497178,2.75622823
CUS09002,HN,B2B,106,2.036013654,2.688303372
CUS09003,CT,Retail,30,2.453318053,4.633791854
CUS09004,HN,Retail,5,5.499060395,4.748270513
CUS09005,CT,Retail,169,3.569701706,3.235582862
CUS09006,HN,Retail,173,3.325868688,3.373216309
CUS09007,HP,Retail,61,5.553426161,3.339507017
CUS09008,DN,Retail,117,2.618278665,2.817420954
CUS09009,HP,Retail,13,2.867949231,4.362526518
CUS09010,DN,Retail,137,5.3118021,3.425215007
CUS09011,DN,Retail,163,3.118618715,4.590567875
CUS09012,CT,Retail,18,4.532929043,4.69629813
CUS09013,DN,B2B,127,4.958286632,4.781983606
CUS09014,DN,B2B,140,2.890881187,4.544855283
CUS09015,HP,Retail,119,3.013631277,4.472276823
CUS09016,DN,Retail,169,4.065180385,3.623719845
CUS09017,HN,B2B,144,5.16885482,2.567368677
CUS09018,HN,B2B,13,4.217510145,2.78015654
CUS09019,CT,Retail,124,2.269345612,3.827188391
CUS09020,HP,Retail,146,3.403348718,3.400063834
CUS09021,HCM,Retail,76,3.322551491,4.572704452
CUS09022,HP,Retail,118,5.230407626,3.907849726
CUS09023,HCM,B2B,98,3.158654592,2.747084029
CUS09024,DN,Retail,179,5.604869811,3.696327741
CUS09025,HCM,Retail,33,3.339936823,4.554907701
CUS09026,DN,Retail,198,2.776432786,4.6577029
CUS09027,HP,Retail,82,4.159759637,2.915143257
CUS09028,HP,Retail,67,3.545549145,2.750749383
CUS09029,CT,Retail,54,4.590361339,3.467476465
CUS09030,CT,Retail,6,5.66285178,2.663788614
CUS09031,DN,Retail,36,5.763101595,4.315898777
CUS09032,DN,Retail,55,2.909458389,3.618831729
CUS09033,HN,Retail,127,2.649085124,2.995556888
CUS09034,HN,B2B,178,5.759828276,2.756172328
CUS09035,HN,Retail,71,5.24971123,4.818380174
CUS09036,HP,Retail,94,3.046703971,2.60764959
CUS09037,HCM,Retail,194,5.219817534,2.744695981
CUS09038,DN,B2B,143,4.964218439,3.085590498
CUS09039,CT,B2B,22,3.014247995,2.736675976
CUS09040,DN,Retail,49,5.623137426,4.110710467
CUS09041,HCM,Retail,166,3.287218579,3.045547318
CUS09042,DN,B2B,136,3.920716318,3.699825104
CUS09043,CT,Retail,136,4.437046134,4.650607836
CUS09044,CT,Retail,100,2.765053017,4.561930103
CUS09045,HCM,Retail,37,4.445152039,2.865609779
CUS09046,CT,Retail,78,4.8250879,2.721828227
CUS09047,HP,Retail,121,2.406188345,4.160628162
CUS09048,CT,Retail,153,3.517393423,3.025762969
CUS09049,HCM,Retail,182,4.448238394,4.453630903
CUS09050,HCM,B2B,21,5.704867557,3.586221507
CUS09051,DN,Retail,101,5.563933905,2.886299536
CUS09052,CT,Retail,127,2.678669261,4.935540534
CUS09053,CT,Retail,187,4.442031581,2.639035497
CUS09054,HCM,Retail,159,2.39207133,2.810735712
CUS09055,DN,B2B,6,3.175515566,4.53009244
CUS09056,DN,Retail,170,4.389081048,3.631713071
CUS09057,HP,B2B,119,2.325459006,4.845129343
CUS09058,HP,B2B,180,5.555448242,2.782472318
CUS09059,HCM,B2B,175,5.315954602,2.892459307
CUS09060,DN,Retail,156,3.89355989,2.504561138
CUS09061,DN,Retail,164,3.96701702,3.042789351
CUS09062,HP,Retail,128,5.525451515,4.143151393
CUS09063,HP,Retail,40,2.201749407,4.308326106
CUS09064,HCM,Retail,141,2.575523679,3.574848743
CUS09065,DN,Retail,177,3.232017582,3.143395592
CUS09066,HCM,Retail,132,3.457537082,4.290824396
CUS09067,HP,Retail,98,5.94978711,2.931524363
CUS09068,CT,Retail,122,2.589847541,4.417714755
CUS09069,HP,Retail,101,3.212415523,4.4664742
CUS09070,DN,B2B,64,5.311799713,3.602685414
CUS09071,HCM,Retail,98,5.137418728,2.98401874
CUS09072,DN,B2B,80,4.619266841,4.07468474
CUS09073,HP,B2B,23,3.314206972,4.633636091
CUS09074,HP,Retail,186,2.471107674,3.823768287
CUS09075,HN,Retail,87,5.934186179,3.652669844
CUS09076,HP,Retail,143,3.005705651,4.948059727
CUS09077,DN,Retail,89,5.378545949,3.843563902
CUS09078,HCM,Retail,93,5.580032872,2.585541038
CUS09079,HCM,Retail,100,3.763598662,3.755124982
CUS09080,HN,Retail,127,5.403322608,3.613178434
CUS09081,DN,Retail,79,3.11614796,3.230260001
CUS09082,HP,B2B,101,5.559644509,3.293383626
CUS09083,CT,Retail,99,4.543865264,4.82706349
CUS09084,HCM,Retail,174,2.777488805,2.833992345
CUS09085,DN,Retail,39,5.146188268,4.410092854
CUS09086,HN,Retail,47,5.654769326,4.756049309
CUS09087,CT,Retail,37,4.281719081,3.148710533
CUS09088,DN,Retail,169,5.041491759,2.667036536
CUS09089,HP,Retail,92,5.179189567,3.267865493
CUS09090,HCM,Retail,173,5.149617534,3.58220328
CUS09091,HP,Retail,30,3.817685658,4.878560696
CUS09092,HN,B2B,199,4.959770455,3.575351975
CUS09093,HCM,Retail,68,4.194122169,2.730142126
CUS09094,CT,Retail,7,3.658638747,2.867221691
CUS09095,HCM,Retail,97,2.663250486,3.381832021
CUS09096,HP,Retail,47,5.63615257,2.960469564
CUS09097,DN,Retail,47,3.659645371,2.651418089
CUS09098,DN,Retail,79,2.958262035,2.938149654
CUS09099,DN,Retail,126,2.969183024,2.76372697
CUS09100,HN,B2B,99,2.968353051,3.006745735
CUS09101,HN,Retail,101,2.009894174,4.991135782
CUS09102,DN,Retail,188,3.752876598,3.613521395
CUS09103,CT,Retail,133,5.562750348,4.146498666
CUS09104,HP,Retail,176,2.100585673,2.913204787
CUS09105,CT,Retail,87,5.826389908,4.623229258
CUS09106,DN,Retail,150,2.716492103,3.167265325
CUS09107,HP,Retail,95,4.875497282,4.956226278
CUS09108,HN,Retail,151,5.141313562,4.591769574
CUS09109,HCM,Retail,92,4.940461968,4.877178613
CUS09110,HCM,Retail,173,3.356702425,4.17075507
CUS09111,HP,B2B,52,4.815249266,4.145229472
CUS09112,CT,Retail,199,3.891896881,4.602742828
CUS09113,HP,Retail,174,2.60878857,4.288405648
CUS09114,CT,Retail,38,2.803719098,4.015471855
CUS09115,CT,Retail,168,2.104118089,3.395672076
CUS09116,HCM,Retail,143,3.327881471,3.057167158
CUS09117,HN,Retail,113,4.91195798,4.455611198
CUS09118,DN,Retail,197,5.876193139,3.465124712
CUS09119,HN,Retail,140,2.534232782,2.653012232
CUS09120,DN,Retail,77,3.413123484,3.699055192
CUS09121,HCM,Retail,67,2.725994083,4.143779167
CUS09122,DN,Retail,185,5.043548686,2.557596166
CUS09123,CT,Retail,121,5.678335189,4.26280269
CUS09124,HP,Retail,19,2.456005595,3.061707544
CUS09125,DN,B2B,90,5.614346182,3.055893106
CUS09126,HN,Retail,30,3.085971781,3.907203771
CUS09127,HCM,Retail,92,2.892253844,3.343235523
CUS09128,HCM,Retail,18,2.226537592,3.626459344
CUS09129,HP,Retail,63,2.321873112,3.782606373
CUS09130,CT,Retail,7,2.27689905,4.802557928
CUS09131,CT,Retail,188,3.785648837,3.01225142
CUS09132,HCM,Retail,88,4.634575553,3.660767818
CUS09133,CT,Retail,116,2.737682958,4.464967678
CUS09134,HP,B2B,63,2.870555408,3.012918026
CUS09135,HCM,B2B,185,2.691587436,2.70595422
CUS09136,CT,Retail,88,5.226233463,2.544411264
CUS09137,DN,Retail,75,2.548719563,2.759332497
CUS09138,DN,Retail,123,2.293620458,3.186476347
CUS09139,CT,Retail,39,2.146867036,3.523141113
CUS09140,DN,B2B,171,2.160601403,3.984434775
CUS09141,HP,Retail,184,4.186691287,3.000226276
CUS09142,HN,Retail,138,2.375940932,3.174239316
CUS09143,HP,Retail,107,2.889706424,4.247701099
CUS09144,HP,Retail,20,5.330707448,4.772519858
CUS09145,CT,Retail,106,5.872431568,2.838786869
CUS09146,HP,Retail,192,5.443431645,3.681287804
CUS09147,CT,Retail,167,5.838410418,3.238544726
CUS09148,HCM,B2B,99,4.681805395,3.819925639
CUS09149,CT,Retail,115,5.948865685,2.797827836
CUS09150,CT,Retail,156,3.985375311,3.177597688
CUS09151,HCM,Retail,158,5.178753101,4.272154416
CUS09152,HN,Retail,58,5.886651144,4.548274897
CUS09153,HCM,Retail,70,4.837164903,4.054113612
CUS09154,CT,B2B,62,5.826879938,4.861147434
CUS09155,DN,Retail,129,3.014578389,4.13225129
CUS09156,CT,B2B,196,3.201101927,4.366482726
CUS09157,HCM,Retail,153,3.588960532,3.393568015
CUS09158,CT,Retail,167,3.858347028,2.924670687
CUS09159,HCM,Retail,139,5.589618866,4.144693274
CUS09160,HP,Retail,59,5.55144982,4.797717163
CUS09161,HN,Retail,165,4.631840653,4.954752499
CUS09162,HN,Retail,157,2.929207124,3.625117721
CUS09163,HCM,Retail,98,2.961509127,3.849267105
CUS09164,HN,Retail,82,4.52697307,3.278037638
CUS09165,DN,Retail,137,4.013551919,4.181286978
CUS09166,DN,Retail,46,3.034131237,4.413051954
CUS09167,HN,Retail,137,2.672948875,2.602991353
CUS09168,HCM,B2B,193,4.890501823,4.61657205
CUS09169,DN,Retail,71,5.252926819,3.78449581
CUS09170,HN,Retail,103,3.045219531,3.949287308
CUS09171,CT,Retail,42,3.699690078,3.015565345
CUS09172,DN,Retail,162,4.85397669,2.525751228
CUS09173,HP,Retail,28,3.876886915,4.880508292
CUS09174,DN,B2B,100,5.845028281,4.821000999
CUS09175,HN,Retail,61,2.518396845,4.43585045
CUS09176,HN,B2B,40,5.417390938,3.683993327
CUS09177,HN,Retail,182,3.224293701,3.294052508
CUS09178,HCM,Retail,59,4.748187589,2.890195269
CUS09179,HCM,B2B,173,3.014780126,2.702301021
CUS09180,CT,Retail,167,5.86587854,3.643262686
CUS09181,CT,Retail,170,2.200537057,4.480618076
CUS09182,DN,B2B,139,4.054285388,4.314805495
CUS09183,HN,Retail,166,5.642053107,4.389834969
CUS09184,CT,Retail,57,3.87936183,2.796625404
CUS09185,HN,Retail,123,5.361385035,4.656872739
CUS09186,DN,Retail,140,5.799314547,4.509930923
CUS09187,HCM,Retail,170,2.271340515,2.735221983
CUS09188,CT,B2B,191,3.955229238,3.391332022
CUS09189,HP,Retail,137,4.745690203,3.438060508
CUS09190,HP,Retail,150,5.32870996,4.337778983
CUS09191,HP,Retail,166,2.652622585,4.6512085
CUS09192,HP,Retail,57,4.26714027,3.439314095
CUS09193,HP,Retail,67,2.651687122,2.82709721
CUS09194,HP,B2B,30,5.021587212,2.706404209
CUS09195,HP,Retail,121,3.138548349,4.097105197
CUS09196,CT,Retail,154,3.075272086,3.744945363
CUS09197,HP,Retail,54,5.07920733,4.755120478
CUS09198,HP,Retail,32,5.368030071,4.883820274
CUS09199,DN,Retail,22,3.373345305,4.745143948
CUS09200,CT,Retail,136,4.004410032,2.689083963
CUS09201,DN,Retail,109,4.77384221,3.210659553
CUS09202,HN,Retail,66,4.980680661,3.097018535
CUS09203,HP,Retail,14,5.080472028,2.671657941
CUS09204,HCM,Retail,133,3.561551022,4.795681347
CUS09205,HP,Retail,13,4.145367445,4.736965144
CUS09206,HP,B2B,87,2.438188463,3.476917904
CUS09207,DN,B2B,124,5.794206644,4.896774901
CUS09208,HN,B2B,77,4.805663534,3.908364072
CUS09209,DN,B2B,83,3.502210421,3.585079051
CUS09210,CT,Retail,24,3.558449399,3.874125053
CUS09211,HN,B2B,35,2.361936327,3.555138913
CUS09212,HN,Retail,68,3.827692668,3.229718067
CUS09213,HN,B2B,154,4.692095788,2.952755357
CUS09214,DN,Retail,74,5.810218162,3.651562958
CUS09215,HP,B2B,166,4.590345538,3.826942034
CUS09216,HP,Retail,34,4.602845876,4.55405428
CUS09217,HP,Retail,34,5.14565566,3.683446297
CUS09218,HP,Retail,19,4.039220223,4.573529255
CUS09219,HP,B2B,3,2.128555536,4.886630502
CUS09220,CT,Retail,116,5.559429899,4.303718989
CUS09221,HCM,B2B,36,3.609885478,2.799286184
CUS09222,HN,Retail,4,5.938658991,3.653163298
CUS09223,HCM,Retail,122,3.625511481,4.641774325
CUS09224,CT,Retail,154,4.673338001,3.729105013
CUS09225,HP,Retail,131,3.839494089,4.526819222
CUS09226,CT,Retail,128,2.929677867,4.439736558
CUS09227,CT,Retail,177,5.723086072,2.899611945
CUS09228,HCM,Retail,9,4.508761121,3.323720715
CUS09229,HN,Retail,46,3.802086824,4.409777517
CUS09230,DN,Retail,194,2.576669924,2.897944866
CUS09231,DN,B2B,14,5.996428287,3.556974267
CUS09232,HN,Retail,3,5.580582422,2.843390965
CUS09233,HP,Retail,2,3.691140319,3.089260217
CUS09234,CT,Retail,86,2.685829236,3.214052595
CUS09235,HP,B2B,161,2.11874642,3.825663054
CUS09236,CT,Retail,100,2.607340643,4.779761541
CUS09237,DN,Retail,138,4.137716563,3.463894276
CUS09238,HN,Retail,111,5.263169383,4.624914119
CUS09239,HCM,B2B,53,3.454086822,4.237944203
CUS09240,HCM,Retail,172,3.735925059,4.45113423
CUS09241,HN,Retail,166,3.893087712,4.40551566
CUS09242,DN,Retail,149,2.070305632,3.255295048
CUS09243,CT,B2B,163,2.708163966,3.090626185
CUS09244,HCM,Retail,195,4.003635159,4.943958092
CUS09245,DN,Retail,83,3.117573754,4.344568605
CUS09246,HN,Retail,22,4.093291782,3.414445695
CUS09247,HP,B2B,20,2.432400339,3.88595581
CUS09248,DN,Retail,100,5.211261134,4.439679802
CUS09249,DN,Retail,110,5.13497779,2.639420519
CUS09250,HP,Retail,68,4.679436177,2.747581291
CUS09251,DN,Retail,96,4.125759442,2.562698685
CUS09252,HCM,Retail,8,3.559534422,2.910167363
CUS09253,HCM,Retail,51,4.730613433,2.798386036
CUS09254,HCM,B2B,154,5.127276349,3.657632445
CUS09255,DN,Retail,51,5.23436965,3.217998695
CUS09256,DN,Retail,193,3.390322923,2.613973879
CUS09257,DN,B2B,154,2.775795154,3.623609547
CUS09258,HN,Retail,47,3.367323841,3.946441897
CUS09259,HP,Retail,43,2.0309007,3.425575667
CUS09260,DN,Retail,137,3.692909327,3.150872565
CUS09261,HP,B2B,163,3.093928329,3.476138975
CUS09262,CT,B2B,147,5.1601597,3.799745525
CUS09263,HCM,Retail,176,4.69924936,3.59006937
CUS09264,HN,Retail,80,2.103938151,2.733188785
CUS09265,HP,Retail,156,2.577147553,3.642095626
CUS09266,HCM,B2B,3,4.168765356,4.300833109
CUS09267,HN,Retail,146,4.472389149,4.549992614
CUS09268,HCM,Retail,13,5.075518135,3.59884598
CUS09269,DN,Retail,155,5.873142884,4.984482854
CUS09270,DN,Retail,40,4.807678892,4.607145703
CUS09271,HCM,Retail,39,4.179587328,3.038462553
CUS09272,HN,Retail,58,3.657701209,3.641925282
CUS09273,HCM,B2B,57,4.952771857,3.238659951
CUS09274,CT,B2B,24,5.739005587,3.875599754
CUS09275,HN,Retail,119,3.69163697,3.060297272
CUS09276,HN,Retail,22,4.338531047,2.588073252
CUS09277,HCM,Retail,51,2.828137617,4.760954537
CUS09278,HP,B2B,76,5.429867616,3.799401853
CUS09279,HCM,B2B,166,4.854106938,4.787405445
CUS09280,HP,Retail,127,3.418828958,2.795378908
CUS09281,HN,Retail,61,5.49619075,2.878706435
CUS09282,DN,Retail,49,5.883388094,3.066210153
CUS09283,DN,B2B,23,3.154080037,3.642797384
CUS09284,HCM,Retail,4,2.746518045,4.700005235
CUS09285,HP,B2B,76,5.327568678,4.126029776
CUS09286,HCM,B2B,37,4.329721432,2.637511889
CUS09287,CT,Retail,93,5.53747304,3.517988689
CUS09288,HCM,B2B,134,3.390071568,4.308136441
CUS09289,HCM,Retail,156,4.325016394,3.305965892
CUS09290,HCM,Retail,136,4.308847713,3.731403972
CUS09291,HCM,Retail,148,2.752927351,4.278576762
CUS09292,HP,Retail,144,5.967726786,4.912462776
CUS09293,HP,Retail,141,4.656237172,3.33303366
CUS09294,HP,Retail,79,4.656581414,4.36094365
CUS09295,CT,Retail,62,3.187478558,4.368508056
CUS09296,CT,B2B,111,4.601528998,3.85675561
CUS09297,HCM,B2B,194,5.331904228,4.533411381
CUS09298,HP,Retail,120,5.254010045,3.840290885
CUS09299,CT,Retail,53,5.678900105,4.062497607
CUS09300,DN,Retail,122,2.59471246,4.593055194
CUS09301,HCM,Retail,28,2.731309723,3.690663931
CUS09302,HN,Retail,18,4.840674867,3.694888578
CUS09303,HP,Retail,7,5.230954604,3.977597568
CUS09304,HCM,Retail,21,4.697240272,4.510486515
CUS09305,HCM,Retail,41,2.571432693,2.817965333
CUS09306,HN,B2B,167,4.379793579,4.428042478
CUS09307,DN,Retail,108,4.993525771,3.23689777
CUS09308,CT,Retail,138,2.547922111,2.677583112
CUS09309,CT,Retail,31,2.223336919,4.480438949
CUS09310,HN,Retail,42,3.019192053,2.86285796
CUS09311,HN,Retail,197,2.363007232,3.033156417
CUS09312,CT,B2B,59,2.594157516,4.265419529
CUS09313,DN,B2B,118,2.813495949,3.911306808
CUS09314,DN,Retail,104,4.122767235,4.801240672
CUS09315,HCM,B2B,166,2.623434325,4.885836328
CUS09316,HN,Retail,43,4.418728683,3.284903973
CUS09317,HN,Retail,130,3.162641188,3.310493605
CUS09318,HN,Retail,134,3.242219795,3.024354419
CUS09319,CT,Retail,77,5.86959415,3.7940414
CUS09320,CT,Retail,157,5.220610204,3.444969111
CUS09321,CT,B2B,158,3.696569748,2.536632061
CUS09322,DN,Retail,89,3.789817326,3.48738819
CUS09323,CT,Retail,168,2.459170591,2.654254203
CUS09324,HCM,Retail,99,5.378166375,4.497610086
CUS09325,CT,Retail,37,2.015956,4.822232657
CUS09326,DN,Retail,118,2.577922434,3.23955959
CUS09327,HN,Retail,135,4.136256894,4.126783077
CUS09328,HCM,Retail,178,2.753713325,2.721302404
CUS09329,DN,Retail,146,4.531120548,3.408809665
CUS09330,HP,Retail,136,2.014561803,3.93978271
CUS09331,HN,Retail,199,2.393648332,2.760431592
CUS09332,CT,Retail,100,5.058733915,3.442849745
CUS09333,DN,Retail,55,4.306085932,4.888102958
CUS09334,HP,Retail,105,2.077832632,2.915206823
CUS09335,DN,Retail,176,2.823256827,4.050573913
CUS09336,CT,Retail,74,2.955853334,4.583369506
CUS09337,DN,Retail,58,5.396242288,4.427927177
CUS09338,HP,Retail,104,4.330150027,4.428454802
CUS09339,DN,B2B,16,4.165699028,2.647806637
CUS09340,HCM,B2B,153,2.346800155,4.934004475
CUS09341,HCM,Retail,29,4.62777892,4.317861156
CUS09342,CT,Retail,8,2.623556208,4.885852329
CUS09343,HP,Retail,100,4.086965433,4.948146961
CUS09344,HP,Retail,123,4.370541653,3.39250704
CUS09345,HP,Retail,183,5.367504506,3.858455894
CUS09346,HP,Retail,52,5.225788254,4.323663156
CUS09347,HP,Retail,91,2.760422451,4.622709468
CUS09348,HN,Retail,77,5.664766961,4.927368669
CUS09349,DN,B2B,154,2.011018132,4.936140067
CUS09350,HP,Retail,106,3.320502484,3.319384967
CUS09351,HCM,Retail,25,2.265465867,4.201195347
CUS09352,DN,B2B,92,4.883859758,2.867331718
CUS09353,CT,Retail,73,4.000899648,4.526310604
CUS09354,CT,B2B,121,2.699772387,2.898752703
CUS09355,HP,Retail,26,2.340523291,4.726700788
CUS09356,HN,B2B,90,2.904336875,4.947749873
CUS09357,HN,B2B,175,5.683005788,2.71587078
CUS09358,DN,Retail,86,4.710618954,3.780897711
CUS09359,HN,B2B,129,2.968962731,3.161829327
CUS09360,CT,Retail,192,5.574978474,3.675085731
CUS09361,HP,Retail,140,2.545978688,3.234436728
CUS09362,HCM,Retail,152,4.753767722,2.66411787
CUS09363,CT,Retail,30,3.699381828,3.48532231
CUS09364,CT,Retail,14,3.073264571,3.011424329
CUS09365,DN,Retail,151,3.049229738,3.873224196
CUS09366,HN,Retail,130,4.003213385,4.201391365
CUS09367,HCM,Retail,131,5.725973556,3.513267852
CUS09368,HCM,B2B,6,4.969296876,3.00909993
CUS09369,HN,Retail,149,4.648475051,2.979262249
CUS09370,HP,Retail,20,5.50208351,2.505967763
CUS09371,HN,Retail,149,4.281343575,4.255962608
CUS09372,HP,B2B,40,2.767743143,3.132815318
CUS09373,HCM,Retail,196,5.908667202,4.926849514
CUS09374,DN,Retail,153,4.138976027,4.367642918
CUS09375,CT,Retail,115,3.261171851,3.238446158
CUS09376,HCM,Retail,124,5.112682529,2.897364361
CUS09377,HCM,Retail,71,3.855982563,4.060859724
CUS09378,HCM,Retail,199,2.049846792,4.661394081
CUS09379,CT,Retail,33,3.279785301,3.960806931
CUS09380,HP,Retail,51,3.82877569,2.527435387
CUS09381,DN,Retail,90,3.49048172,4.46574166
CUS09382,DN,Retail,90,4.206980487,4.910557104
CUS09383,DN,Retail,117,2.733438724,2.618680088
CUS09384,HP,Retail,79,4.289743578,4.522825984
CUS09385,HN,Retail,20,5.946093164,4.297488081
CUS09386,HN,Retail,19,5.0152481,3.493740376
CUS09387,DN,Retail,199,4.738197129,4.085178
CUS09388,HCM,Retail,184,2.802440228,2.897013061
CUS09389,HCM,Retail,56,4.327095765,4.300237596
CUS09390,CT,Retail,1,5.278700623,3.953103863
CUS09391,HN,B2B,167,2.962553767,2.716459081
CUS09392,HCM,Retail,37,2.347139496,4.670596362
CUS09393,DN,B2B,18,4.647058814,2.820904673
CUS09394,CT,Retail,79,4.694352604,3.595759131
CUS09395,HN,Retail,134,5.217556348,2.827933737
CUS09396,CT,Retail,101,4.518259018,4.115304087
CUS09397,HCM,Retail,22,5.392276624,4.34463815
CUS09398,DN,Retail,11,3.064387712,4.868081075
CUS09399,DN,B2B,72,2.141131956,3.131509921
CUS09400,DN,Retail,9,4.931162398,3.415743205
CUS09401,HCM,Retail,141,3.543758192,3.46679514
CUS09402,HP,B2B,131,2.838519245,2.742502614
CUS09403,DN,Retail,195,2.206552498,4.519767581
CUS09404,HP,Retail,135,5.021504566,2.706771497
CUS09405,DN,B2B,195,5.305292757,3.346361466
CUS09406,HP,Retail,46,3.556091463,2.975959906
CUS09407,HN,Retail,58,5.540372232,4.160949249
CUS09408,HN,Retail,28,3.662226393,4.763925088
CUS09409,DN,Retail,31,5.806192115,4.366211389
CUS09410,CT,Retail,52,5.932835371,4.436296119
CUS09411,CT,Retail,137,5.270505605,2.696256968
CUS09412,HCM,Retail,91,3.024931358,4.347402607
CUS09413,HN,Retail,8,3.465298415,2.656326361
CUS09414,HN,B2B,108,4.130620232,3.710517037
CUS09415,CT,B2B,86,3.314722004,4.229861503
CUS09416,DN,Retail,18,5.275719187,3.136836755
CUS09417,HCM,Retail,120,5.710192642,4.206420449
CUS09418,HN,Retail,49,5.943150848,4.701326804
CUS09419,HCM,Retail,11,3.345191251,4.694913859
CUS09420,HN,B2B,117,3.080976282,2.980259565
CUS09421,HP,B2B,130,2.644271525,3.186288827
CUS09422,HP,Retail,157,2.189850124,4.165094361
CUS09423,HCM,Retail,183,2.708059126,4.603289009
CUS09424,CT,Retail,53,3.138033143,3.638046731
CUS09425,CT,Retail,154,3.564249783,4.80549998
CUS09426,HN,Retail,179,2.438843438,3.936536366
CUS09427,HP,Retail,92,5.280939067,3.154868896
CUS09428,HP,B2B,6,4.476152661,2.549914887
CUS09429,HCM,Retail,100,4.250537929,4.518396987
CUS09430,HCM,Retail,12,4.181102426,2.73201037
CUS09431,CT,Retail,162,3.159835243,2.69610745
CUS09432,CT,B2B,121,5.750171641,4.442833274
CUS09433,CT,Retail,198,2.926937138,2.579124349
CUS09434,DN,Retail,127,4.674710146,4.606900205
CUS09435,HP,B2B,192,3.012429353,3.99681158
CUS09436,HP,Retail,37,5.958478712,4.091363378
